id_produto,limite_credito,faixa_limite,tipo_cartao
2684,49666,30k-60k,Gold
2685,23947,10k-30k,Gold
2686,37367,30k-60k,Standard
2687,17111,10k-30k,Gold
2688,36255,30k-60k,Standard
2689,282440,> 100k,Standard
2690,132198,> 100k,Gold
2691,37678,30k-60k,Standard
2692,40623,30k-60k,Gold
2693,18293,10k-30k,Standard
2694,20717,10k-30k,Standard
2695,46794,30k-60k,Standard
2696,25149,10k-30k,Standard
2697,68384,60k-100k,Gold
2698,108964,> 100k,Platinum
2699,45836,30k-60k,Standard
2700,38996,30k-60k,Standard
2701,11197,10k-30k,Standard
2702,61287,60k-100k,Gold
2703,16308,10k-30k,Standard
2704,27102,10k-30k,Platinum
2705,71090,60k-100k,Gold
2706,74669,60k-100k,Gold
2707,26198,10k-30k,Standard
2708,27275,10k-30k,Gold
2709,22258,10k-30k,Gold
2710,15701,10k-30k,Gold
2711,23286,10k-30k,Gold
2712,11740,10k-30k,Standard
2713,58579,30k-60k,Gold
2714,47866,30k-60k,Platinum
2715,53764,30k-60k,Platinum
2716,18618,10k-30k,Gold
2717,15731,10k-30k,Standard
2718,37701,30k-60k,Standard
2719,37982,30k-60k,Gold
2720,32758,30k-60k,Standard
2721,29654,10k-30k,Standard
2722,120275,> 100k,Standard
2723,48933,30k-60k,Gold
2724,144274,> 100k,Standard
2725,88280,60k-100k,Standard
2726,119645,> 100k,Standard
2727,17117,10k-30k,Gold
2728,55007,30k-60k,Platinum
2729,26843,10k-30k,Standard
2730,11334,10k-30k,Standard
2731,103487,> 100k,Gold
2732,29567,10k-30k,Gold
2733,17351,10k-30k,Gold
2734,27168,10k-30k,Gold
2735,20798,10k-30k,Gold
2736,22346,10k-30k,Standard
2737,31097,30k-60k,Standard
2738,121974,> 100k,Gold
2739,22778,10k-30k,Gold
2740,116016,> 100k,Standard
2741,65787,60k-100k,Platinum
2742,47924,30k-60k,Gold
2743,61309,60k-100k,Gold
2744,36664,30k-60k,Standard
2745,89342,60k-100k,Standard
2746,54007,30k-60k,Gold
2747,11324,10k-30k,Standard
2748,44684,30k-60k,Standard
2749,62867,60k-100k,Platinum
2750,29664,10k-30k,Gold
2751,39671,30k-60k,Standard
2752,23647,10k-30k,Gold
2753,13844,10k-30k,Standard
2754,12267,10k-30k,Standard
2755,12382,10k-30k,Gold
2756,58007,30k-60k,Gold
2757,6353,< 10k,Standard
2758,22776,10k-30k,Standard
2759,21248,10k-30k,Standard
2760,29806,10k-30k,Platinum
2761,9902,< 10k,Gold
2762,48181,30k-60k,Standard
2763,14895,10k-30k,Standard
2764,80232,60k-100k,Standard
2765,23500,10k-30k,Gold
2766,33964,30k-60k,Gold
2767,36411,30k-60k,Standard
2768,43086,30k-60k,Platinum
2769,37268,30k-60k,Standard
2770,26930,10k-30k,Standard
2771,46172,30k-60k,Standard
2772,50327,30k-60k,Standard
2773,21256,10k-30k,Platinum
2774,48945,30k-60k,Gold
2775,83633,60k-100k,Standard
2776,59523,30k-60k,Standard
2777,69749,60k-100k,Standard
2778,40959,30k-60k,Standard
2779,18858,10k-30k,Gold
2780,20604,10k-30k,Gold
2781,45429,30k-60k,Standard
2782,70258,60k-100k,Standard
2783,255285,> 100k,Standard
2784,72205,60k-100k,Platinum
2785,16005,10k-30k,Standard
2786,21224,10k-30k,Standard
2787,178967,> 100k,Standard
2788,31254,30k-60k,Standard
2789,37543,30k-60k,Standard
2790,18540,10k-30k,Gold
2791,108615,> 100k,Platinum
2792,51546,30k-60k,Standard
2793,21115,10k-30k,Standard
2794,18111,10k-30k,Gold
2795,45028,30k-60k,Gold
2796,37456,30k-60k,Standard
2797,65021,60k-100k,Gold
2798,53256,30k-60k,Gold
2799,30177,30k-60k,Standard
2800,24818,10k-30k,Standard
2801,32468,30k-60k,Gold
2802,24699,10k-30k,Gold
2803,33152,30k-60k,Standard
2804,36735,30k-60k,Standard
2805,19369,10k-30k,Standard
2806,56470,30k-60k,Gold
2807,28020,10k-30k,Standard
2808,20144,10k-30k,Standard
2809,28392,10k-30k,Gold
2810,43026,30k-60k,Standard
2811,38488,30k-60k,Gold
2812,48799,30k-60k,Standard
2813,68107,60k-100k,Standard
2814,90531,60k-100k,Standard
2815,44348,30k-60k,Platinum
2816,17178,10k-30k,Gold
2817,30080,30k-60k,Standard
2818,17979,10k-30k,Platinum
2819,119109,> 100k,Gold
2820,145973,> 100k,Standard
2821,57251,30k-60k,Standard
2822,66232,60k-100k,Standard
2823,43289,30k-60k,Gold
2824,46921,30k-60k,Gold
2825,11870,10k-30k,Standard
2826,34483,30k-60k,Standard
2827,19598,10k-30k,Standard
2828,44220,30k-60k,Standard
2829,34831,30k-60k,Standard
2830,141885,> 100k,Standard
2831,68984,60k-100k,Standard
2832,44318,30k-60k,Platinum
2833,30125,30k-60k,Standard
2834,117385,> 100k,Standard
2835,35561,30k-60k,Standard
2836,45806,30k-60k,Standard
2837,37405,30k-60k,Gold
2838,27366,10k-30k,Standard
2839,37255,30k-60k,Standard
2840,9196,< 10k,Standard
2841,12290,10k-30k,Standard
2842,46385,30k-60k,Standard
2843,108851,> 100k,Gold
2844,46339,30k-60k,Standard
2845,21932,10k-30k,Gold
2846,13226,10k-30k,Standard
2847,62891,60k-100k,Standard
2848,24415,10k-30k,Standard
2849,56969,30k-60k,Platinum
2850,47710,30k-60k,Standard
2851,50757,30k-60k,Standard
2852,37179,30k-60k,Standard
2853,47503,30k-60k,Gold
2854,33402,30k-60k,Standard
2855,23278,10k-30k,Platinum
2856,18500,10k-30k,Gold
2857,6839,< 10k,Gold
2858,31991,30k-60k,Standard
2859,105194,> 100k,Gold
2860,60539,60k-100k,Standard
2861,42590,30k-60k,Standard
2862,21724,10k-30k,Platinum
2863,72994,60k-100k,Standard
2864,33405,30k-60k,Platinum
2865,109365,> 100k,Standard
2866,18274,10k-30k,Platinum
2867,21483,10k-30k,Standard
2868,20068,10k-30k,Gold
2869,12868,10k-30k,Standard
2870,18846,10k-30k,Standard
2871,39036,30k-60k,Gold
2872,22058,10k-30k,Gold
2873,2441,< 10k,Standard
2874,77033,60k-100k,Standard
2875,11171,10k-30k,Standard
2876,54855,30k-60k,Standard
2877,37117,30k-60k,Standard
2878,159877,> 100k,Gold
2879,72974,60k-100k,Standard
2880,25508,10k-30k,Standard
2881,22215,10k-30k,Platinum
2882,103975,> 100k,Standard
2883,12924,10k-30k,Standard
2884,41506,30k-60k,Gold
2885,33130,30k-60k,Gold
2886,28559,10k-30k,Gold
2887,46511,30k-60k,Gold
2888,41468,30k-60k,Standard
2889,50020,30k-60k,Standard
2890,40025,30k-60k,Gold
2891,48648,30k-60k,Standard
2892,38768,30k-60k,Standard
2893,22888,10k-30k,Gold
2894,36417,30k-60k,Gold
2895,22024,10k-30k,Standard
2896,21030,10k-30k,Platinum
2897,28701,10k-30k,Gold
2898,33403,30k-60k,Platinum
2899,37222,30k-60k,Platinum
2900,68972,60k-100k,Standard
2901,25618,10k-30k,Gold
2902,41680,30k-60k,Gold
2903,39443,30k-60k,Gold
2904,23717,10k-30k,Gold
2905,38239,30k-60k,Standard
2906,73269,60k-100k,Standard
2907,41380,30k-60k,Standard
2908,42557,30k-60k,Gold
2909,22165,10k-30k,Gold
2910,144091,> 100k,Standard
2911,23066,10k-30k,Standard
2912,11299,10k-30k,Gold
2913,66312,60k-100k,Standard
2914,33510,30k-60k,Standard
2915,29374,10k-30k,Standard
2916,24787,10k-30k,Platinum
2917,134618,> 100k,Gold
2918,46546,30k-60k,Standard
2919,53360,30k-60k,Standard
2920,40693,30k-60k,Gold
2921,43872,30k-60k,Gold
2922,96667,60k-100k,Gold
2923,30467,30k-60k,Standard
2924,13097,10k-30k,Standard
2925,66678,60k-100k,Platinum
2926,51415,30k-60k,Standard
2927,39166,30k-60k,Standard
2928,50489,30k-60k,Gold
2929,28014,10k-30k,Platinum
2930,36845,30k-60k,Gold
2931,33117,30k-60k,Gold
2932,24003,10k-30k,Standard
2933,83484,60k-100k,Standard
2934,13513,10k-30k,Standard
2935,189589,> 100k,Standard
2936,67114,60k-100k,Standard
2937,10461,10k-30k,Gold
2938,31041,30k-60k,Standard
2939,32274,30k-60k,Standard
2940,47778,30k-60k,Standard
2941,18168,10k-30k,Gold
2942,37138,30k-60k,Standard
2943,33363,30k-60k,Gold
2944,21669,10k-30k,Standard
2945,19658,10k-30k,Gold
2946,69089,60k-100k,Gold
2947,11074,10k-30k,Standard
2948,50742,30k-60k,Gold
2949,63465,60k-100k,Standard
2950,31163,30k-60k,Gold
2951,37671,30k-60k,Gold
2952,81997,60k-100k,Standard
2953,22172,10k-30k,Standard
2954,23833,10k-30k,Standard
2955,25672,10k-30k,Platinum
2956,82102,60k-100k,Standard
2957,89734,60k-100k,Gold
2958,13668,10k-30k,Gold
2959,73450,60k-100k,Gold
2960,64423,60k-100k,Standard
2961,107744,> 100k,Standard
2962,47551,30k-60k,Standard
2963,35207,30k-60k,Standard
2964,80955,60k-100k,Standard
2965,59232,30k-60k,Standard
2966,174805,> 100k,Standard
2967,71046,60k-100k,Standard
2968,40436,30k-60k,Standard
2969,15964,10k-30k,Standard
2970,24181,10k-30k,Standard
2971,13290,10k-30k,Standard
2972,31240,30k-60k,Standard
2973,69442,60k-100k,Gold
2974,36222,30k-60k,Standard
2975,74251,60k-100k,Platinum
2976,45995,30k-60k,Standard
2977,27387,10k-30k,Platinum
2978,38612,30k-60k,Gold
2979,50537,30k-60k,Gold
2980,40032,30k-60k,Platinum
2981,40355,30k-60k,Standard
2982,21198,10k-30k,Standard
2983,26820,10k-30k,Standard
2984,176472,> 100k,Standard
2985,85813,60k-100k,Standard
2986,12943,10k-30k,Standard
2987,6926,< 10k,Standard
2988,38304,30k-60k,Standard
2989,67875,60k-100k,Standard
2990,25236,10k-30k,Gold
2991,74247,60k-100k,Platinum
2992,37864,30k-60k,Standard
2993,32398,30k-60k,Standard
2994,61653,60k-100k,Standard
2995,25026,10k-30k,Gold
2996,29711,10k-30k,Standard
2997,58053,30k-60k,Platinum
2998,35526,30k-60k,Standard
2999,138156,> 100k,Standard
3000,59022,30k-60k,Platinum
3001,56396,30k-60k,Platinum
3002,35078,30k-60k,Gold
3003,66991,60k-100k,Standard
3004,28974,10k-30k,Gold
3005,44252,30k-60k,Standard
3006,19122,10k-30k,Standard
3007,75177,60k-100k,Standard
3008,44507,30k-60k,Standard
3009,145474,> 100k,Gold
3010,193805,> 100k,Standard
3011,61964,60k-100k,Platinum
3012,38097,30k-60k,Standard
3013,18727,10k-30k,Standard
3014,68413,60k-100k,Gold
3015,42074,30k-60k,Gold
3016,52924,30k-60k,Platinum
3017,121887,> 100k,Gold
3018,20392,10k-30k,Standard
3019,19015,10k-30k,Platinum
3020,30776,30k-60k,Platinum
3021,64527,60k-100k,Standard
3022,53551,30k-60k,Standard
3023,19399,10k-30k,Standard
3024,61672,60k-100k,Standard
3025,15664,10k-30k,Platinum
3026,20202,10k-30k,Standard
3027,33495,30k-60k,Gold
3028,24651,10k-30k,Standard
3029,67704,60k-100k,Standard
3030,44376,30k-60k,Gold
3031,124977,> 100k,Standard
3032,30545,30k-60k,Standard
3033,33338,30k-60k,Platinum
3034,84733,60k-100k,Gold
3035,34076,30k-60k,Standard
3036,103342,> 100k,Standard
3037,53028,30k-60k,Standard
3038,6995,< 10k,Gold
3039,82809,60k-100k,Gold
3040,68796,60k-100k,Standard
3041,70681,60k-100k,Gold
3042,9531,< 10k,Standard
3043,22831,10k-30k,Standard
3044,24050,10k-30k,Standard
3045,20155,10k-30k,Standard
3046,122926,> 100k,Standard
3047,36017,30k-60k,Gold
3048,35397,30k-60k,Standard
3049,53444,30k-60k,Gold
3050,54095,30k-60k,Gold
3051,3517,< 10k,Gold
3052,23099,10k-30k,Standard
3053,13508,10k-30k,Standard
3054,48060,30k-60k,Gold
3055,29666,10k-30k,Standard
3056,36708,30k-60k,Gold
3057,8476,< 10k,Standard
3058,29234,10k-30k,Standard
3059,79268,60k-100k,Gold
3060,97403,60k-100k,Platinum
3061,60066,60k-100k,Standard
3062,14259,10k-30k,Standard
3063,87691,60k-100k,Gold
3064,60282,60k-100k,Standard
3065,33455,30k-60k,Standard
3066,8799,< 10k,Standard
3067,70793,60k-100k,Standard
3068,23992,10k-30k,Standard
3069,46273,30k-60k,Standard
3070,38096,30k-60k,Platinum
3071,106604,> 100k,Gold
3072,33264,30k-60k,Platinum
3073,35933,30k-60k,Standard
3074,109648,> 100k,Standard
3075,22908,10k-30k,Platinum
3076,64217,60k-100k,Standard
3077,31601,30k-60k,Gold
3078,18001,10k-30k,Standard
3079,36345,30k-60k,Gold
3080,58935,30k-60k,Platinum
3081,93675,60k-100k,Standard
3082,101954,> 100k,Standard
3083,29544,10k-30k,Standard
3084,18195,10k-30k,Standard
3085,29053,10k-30k,Standard
3086,15881,10k-30k,Gold
3087,31189,30k-60k,Standard
3088,28590,10k-30k,Standard
3089,60430,60k-100k,Standard
3090,7753,< 10k,Standard
3091,21730,10k-30k,Standard
3092,21853,10k-30k,Gold
3093,83365,60k-100k,Gold
3094,16652,10k-30k,Standard
3095,42559,30k-60k,Standard
3096,33200,30k-60k,Gold
3097,75367,60k-100k,Standard
3098,55109,30k-60k,Standard
3099,39532,30k-60k,Gold
3100,24630,10k-30k,Standard
3101,9930,< 10k,Standard
3102,43172,30k-60k,Platinum
3103,52645,30k-60k,Standard
3104,12059,10k-30k,Platinum
3105,15312,10k-30k,Standard
3106,43331,30k-60k,Gold
3107,46046,30k-60k,Standard
3108,18152,10k-30k,Standard
3109,24298,10k-30k,Gold
3110,10041,10k-30k,Gold
3111,95233,60k-100k,Standard
3112,14619,10k-30k,Gold
3113,53081,30k-60k,Standard
3114,35437,30k-60k,Gold
3115,89564,60k-100k,Gold
3116,20856,10k-30k,Standard
3117,37906,30k-60k,Standard
3118,11060,10k-30k,Standard
3119,9349,< 10k,Platinum
3120,55129,30k-60k,Standard
3121,10409,10k-30k,Gold
3122,30953,30k-60k,Standard
3123,73710,60k-100k,Gold
3124,61247,60k-100k,Gold
3125,22806,10k-30k,Gold
3126,11944,10k-30k,Platinum
3127,51877,30k-60k,Standard
3128,92927,60k-100k,Standard
3129,22843,10k-30k,Platinum
3130,20695,10k-30k,Standard
3131,25148,10k-30k,Gold
3132,54183,30k-60k,Gold
3133,85816,60k-100k,Gold
3134,15249,10k-30k,Standard
3135,12723,10k-30k,Standard
3136,186838,> 100k,Gold
3137,32076,30k-60k,Standard
3138,43348,30k-60k,Gold
3139,22373,10k-30k,Standard
3140,51173,30k-60k,Standard
3141,71114,60k-100k,Standard
3142,44795,30k-60k,Platinum
3143,122835,> 100k,Standard
3144,28890,10k-30k,Standard
3145,30211,30k-60k,Platinum
3146,42701,30k-60k,Gold
3147,50285,30k-60k,Platinum
3148,42598,30k-60k,Standard
3149,14778,10k-30k,Gold
3150,45195,30k-60k,Standard
3151,27947,10k-30k,Gold
3152,24180,10k-30k,Gold
3153,37150,30k-60k,Standard
3154,18526,10k-30k,Standard
3155,16403,10k-30k,Gold
3156,5820,< 10k,Standard
3157,123385,> 100k,Gold
3158,53584,30k-60k,Standard
3159,33465,30k-60k,Platinum
3160,22764,10k-30k,Standard
3161,4850,< 10k,Standard
3162,21807,10k-30k,Standard
3163,59940,30k-60k,Standard
3164,70229,60k-100k,Standard
3165,56931,30k-60k,Standard
3166,40573,30k-60k,Standard
3167,90464,60k-100k,Gold
3168,28854,10k-30k,Standard
3169,77624,60k-100k,Gold
3170,27744,10k-30k,Standard
3171,19598,10k-30k,Standard
3172,17961,10k-30k,Standard
3173,17237,10k-30k,Gold
3174,57604,30k-60k,Standard
3175,21591,10k-30k,Standard
3176,17621,10k-30k,Standard
3177,59851,30k-60k,Standard
3178,45687,30k-60k,Standard
3179,71240,60k-100k,Standard
3180,51990,30k-60k,Standard
3181,21435,10k-30k,Gold
3182,38302,30k-60k,Standard
3183,39639,30k-60k,Standard
3184,19083,10k-30k,Standard
3185,16760,10k-30k,Standard
3186,22550,10k-30k,Standard
3187,151086,> 100k,Gold
3188,27202,10k-30k,Gold
3189,86077,60k-100k,Standard
3190,26158,10k-30k,Standard
3191,67655,60k-100k,Standard
3192,68305,60k-100k,Standard
3193,70743,60k-100k,Platinum
3194,47642,30k-60k,Gold
3195,95240,60k-100k,Standard
3196,47327,30k-60k,Platinum
3197,120507,> 100k,Standard
3198,11684,10k-30k,Standard
3199,46341,30k-60k,Standard
3200,44281,30k-60k,Standard
3201,18853,10k-30k,Gold
3202,54486,30k-60k,Gold
3203,12796,10k-30k,Gold
3204,22972,10k-30k,Standard
3205,8961,< 10k,Gold
3206,108124,> 100k,Gold
3207,30881,30k-60k,Standard
3208,165515,> 100k,Standard
3209,63707,60k-100k,Gold
3210,49695,30k-60k,Gold
3211,24092,10k-30k,Gold
3212,17458,10k-30k,Standard
3213,52369,30k-60k,Standard
3214,34542,30k-60k,Gold
3215,14221,10k-30k,Gold
3216,12559,10k-30k,Standard
3217,18562,10k-30k,Standard
3218,129920,> 100k,Platinum
3219,170978,> 100k,Platinum
3220,41918,30k-60k,Gold
3221,40306,30k-60k,Standard
3222,28697,10k-30k,Gold
3223,18880,10k-30k,Standard
3224,95094,60k-100k,Gold
3225,134794,> 100k,Standard
3226,19430,10k-30k,Gold
3227,34269,30k-60k,Gold
3228,26505,10k-30k,Gold
3229,27060,10k-30k,Standard
3230,83294,60k-100k,Standard
3231,14495,10k-30k,Gold
3232,50338,30k-60k,Standard
3233,60461,60k-100k,Standard
3234,32875,30k-60k,Platinum
3235,67856,60k-100k,Standard
3236,40269,30k-60k,Gold
3237,85134,60k-100k,Standard
3238,12512,10k-30k,Gold
3239,28448,10k-30k,Gold
3240,34535,30k-60k,Gold
3241,5594,< 10k,Platinum
3242,16980,10k-30k,Standard
3243,20547,10k-30k,Gold
3244,70526,60k-100k,Gold
3245,22141,10k-30k,Standard
3246,20482,10k-30k,Standard
3247,64359,60k-100k,Platinum
3248,11701,10k-30k,Standard
3249,8519,< 10k,Standard
3250,28194,10k-30k,Standard
3251,13181,10k-30k,Standard
3252,13537,10k-30k,Gold
3253,54252,30k-60k,Standard
3254,67049,60k-100k,Standard
3255,63082,60k-100k,Gold
3256,78916,60k-100k,Standard
3257,86577,60k-100k,Gold
3258,8184,< 10k,Gold
3259,49776,30k-60k,Gold
3260,25066,10k-30k,Gold
3261,21521,10k-30k,Standard
3262,53760,30k-60k,Standard
3263,10816,10k-30k,Standard
3264,10659,10k-30k,Standard
3265,56585,30k-60k,Standard
3266,51095,30k-60k,Standard
3267,39963,30k-60k,Standard
3268,19615,10k-30k,Standard
3269,61125,60k-100k,Standard
3270,58466,30k-60k,Standard
3271,38550,30k-60k,Standard
3272,15928,10k-30k,Gold
3273,26965,10k-30k,Gold
3274,65282,60k-100k,Gold
3275,91953,60k-100k,Gold
3276,28895,10k-30k,Gold
3277,30492,30k-60k,Gold
3278,32429,30k-60k,Standard
3279,44021,30k-60k,Standard
3280,24179,10k-30k,Gold
3281,4788,< 10k,Standard
3282,83695,60k-100k,Standard
3283,127552,> 100k,Standard
3284,23654,10k-30k,Standard
3285,17211,10k-30k,Gold
3286,32992,30k-60k,Standard
3287,31848,30k-60k,Standard
3288,72901,60k-100k,Standard
3289,37731,30k-60k,Gold
3290,20851,10k-30k,Gold
3291,14430,10k-30k,Standard
3292,66565,60k-100k,Gold
3293,55251,30k-60k,Standard
3294,76297,60k-100k,Gold
3295,18439,10k-30k,Gold
3296,131518,> 100k,Platinum
3297,10715,10k-30k,Standard
3298,59678,30k-60k,Standard
3299,9540,< 10k,Standard
3300,20884,10k-30k,Standard
3301,108306,> 100k,Standard
3302,64987,60k-100k,Standard
3303,24776,10k-30k,Standard
3304,25255,10k-30k,Platinum
3305,38965,30k-60k,Standard
3306,52046,30k-60k,Platinum
3307,87212,60k-100k,Gold
3308,26387,10k-30k,Gold
3309,11751,10k-30k,Platinum
3310,40533,30k-60k,Gold
3311,26365,10k-30k,Gold
3312,14611,10k-30k,Standard
3313,44728,30k-60k,Standard
3314,31282,30k-60k,Platinum
3315,45006,30k-60k,Standard
3316,19416,10k-30k,Standard
3317,51056,30k-60k,Gold
3318,14443,10k-30k,Standard
3319,20344,10k-30k,Gold
3320,30636,30k-60k,Standard
3321,122918,> 100k,Gold
3322,62904,60k-100k,Standard
3323,77190,60k-100k,Platinum
3324,97924,60k-100k,Standard
3325,452246,> 100k,Gold
3326,37388,30k-60k,Standard
3327,98152,60k-100k,Standard
3328,73780,60k-100k,Standard
3329,72927,60k-100k,Standard
3330,125739,> 100k,Gold
3331,27078,10k-30k,Standard
3332,25614,10k-30k,Standard
3333,45425,30k-60k,Standard
3334,31955,30k-60k,Gold
3335,45385,30k-60k,Standard
3336,108436,> 100k,Standard
3337,25985,10k-30k,Gold
3338,29340,10k-30k,Platinum
3339,41028,30k-60k,Gold
3340,30951,30k-60k,Gold
3341,9510,< 10k,Standard
3342,24195,10k-30k,Gold
3343,58756,30k-60k,Gold
3344,99337,60k-100k,Platinum
3345,16183,10k-30k,Standard
3346,16131,10k-30k,Platinum
3347,37092,30k-60k,Standard
3348,8493,< 10k,Gold
3349,26596,10k-30k,Standard
3350,10772,10k-30k,Standard
3351,94688,60k-100k,Standard
3352,21193,10k-30k,Standard
3353,115495,> 100k,Gold
3354,79178,60k-100k,Gold
3355,23099,10k-30k,Gold
3356,17147,10k-30k,Standard
3357,31714,30k-60k,Platinum
3358,33750,30k-60k,Gold
3359,46272,30k-60k,Standard
3360,21087,10k-30k,Gold
3361,61235,60k-100k,Standard
3362,43727,30k-60k,Standard
3363,28616,10k-30k,Standard
3364,22061,10k-30k,Standard
3365,31906,30k-60k,Standard
3366,20499,10k-30k,Standard
3367,37831,30k-60k,Platinum
3368,38553,30k-60k,Standard
3369,43616,30k-60k,Standard
3370,125037,> 100k,Platinum
3371,33100,30k-60k,Standard
3372,73366,60k-100k,Gold
3373,42646,30k-60k,Standard
3374,30737,30k-60k,Standard
3375,33409,30k-60k,Standard
3376,34850,30k-60k,Platinum
3377,44171,30k-60k,Standard
3378,18554,10k-30k,Standard
3379,13020,10k-30k,Platinum
3380,57411,30k-60k,Platinum
3381,68096,60k-100k,Standard
3382,61202,60k-100k,Gold
3383,40476,30k-60k,Standard
3384,62134,60k-100k,Standard
3385,59838,30k-60k,Standard
3386,63028,60k-100k,Standard
3387,19896,10k-30k,Standard
3388,16850,10k-30k,Standard
3389,27667,10k-30k,Standard
3390,35876,30k-60k,Standard
3391,30658,30k-60k,Standard
3392,9762,< 10k,Platinum
3393,121198,> 100k,Gold
3394,29976,10k-30k,Standard
3395,40982,30k-60k,Platinum
3396,86784,60k-100k,Standard
3397,7034,< 10k,Standard
3398,25382,10k-30k,Standard
3399,27695,10k-30k,Standard
3400,28698,10k-30k,Gold
3401,32162,30k-60k,Platinum
3402,100006,> 100k,Standard
3403,58187,30k-60k,Standard
3404,71013,60k-100k,Standard
3405,37533,30k-60k,Standard
3406,13635,10k-30k,Gold
3407,8469,< 10k,Gold
3408,12449,10k-30k,Standard
3409,46715,30k-60k,Gold
3410,37132,30k-60k,Standard
3411,31347,30k-60k,Platinum
3412,28057,10k-30k,Standard
3413,148479,> 100k,Gold
3414,20413,10k-30k,Standard
3415,69527,60k-100k,Standard
3416,36364,30k-60k,Gold
3417,34798,30k-60k,Standard
3418,82755,60k-100k,Platinum
3419,101090,> 100k,Standard
3420,30709,30k-60k,Platinum
3421,63541,60k-100k,Platinum
3422,46850,30k-60k,Standard
3423,36505,30k-60k,Standard
3424,41897,30k-60k,Gold
3425,22435,10k-30k,Standard
3426,29311,10k-30k,Gold
3427,24186,10k-30k,Standard
3428,68252,60k-100k,Gold
3429,33974,30k-60k,Standard
3430,14641,10k-30k,Gold
3431,21885,10k-30k,Standard
3432,3868,< 10k,Gold
3433,25689,10k-30k,Standard
3434,37285,30k-60k,Standard
3435,33014,30k-60k,Platinum
3436,145234,> 100k,Gold
3437,54308,30k-60k,Platinum
3438,52644,30k-60k,Standard
3439,11495,10k-30k,Gold
3440,28134,10k-30k,Gold
3441,25831,10k-30k,Gold
3442,20946,10k-30k,Standard
3443,20745,10k-30k,Standard
3444,10242,10k-30k,Platinum
3445,14867,10k-30k,Standard
3446,66960,60k-100k,Platinum
3447,32858,30k-60k,Standard
3448,25476,10k-30k,Platinum
3449,36178,30k-60k,Gold
3450,82221,60k-100k,Gold
3451,36422,30k-60k,Standard
3452,53011,30k-60k,Platinum
3453,20077,10k-30k,Standard
3454,23551,10k-30k,Gold
3455,46526,30k-60k,Standard
3456,136606,> 100k,Gold
3457,98798,60k-100k,Gold
3458,54610,30k-60k,Standard
3459,40376,30k-60k,Gold
3460,96833,60k-100k,Standard
3461,63340,60k-100k,Platinum
3462,7291,< 10k,Platinum
3463,17365,10k-30k,Standard
3464,46013,30k-60k,Standard
3465,10395,10k-30k,Gold
3466,19374,10k-30k,Standard
3467,22250,10k-30k,Standard
3468,30354,30k-60k,Standard
3469,29696,10k-30k,Standard
3470,29661,10k-30k,Standard
3471,64712,60k-100k,Standard
3472,30162,30k-60k,Standard
3473,27743,10k-30k,Gold
3474,14123,10k-30k,Standard
3475,74387,60k-100k,Standard
3476,22696,10k-30k,Gold
3477,16967,10k-30k,Gold
3478,42157,30k-60k,Standard
3479,21229,10k-30k,Gold
3480,25130,10k-30k,Gold
3481,43517,30k-60k,Standard
3482,28896,10k-30k,Standard
3483,183162,> 100k,Standard
3484,34462,30k-60k,Gold
3485,55965,30k-60k,Standard
3486,9328,< 10k,Platinum
3487,19881,10k-30k,Gold
3488,16969,10k-30k,Standard
3489,18618,10k-30k,Standard
3490,48575,30k-60k,Standard
3491,74973,60k-100k,Standard
3492,46223,30k-60k,Standard
3493,30987,30k-60k,Gold
3494,23351,10k-30k,Gold
3495,79183,60k-100k,Standard
3496,154798,> 100k,Standard
3497,39916,30k-60k,Standard
3498,70091,60k-100k,Standard
3499,46182,30k-60k,Gold
3500,61626,60k-100k,Standard
3501,16071,10k-30k,Gold
3502,25804,10k-30k,Platinum
3503,47897,30k-60k,Gold
3504,84858,60k-100k,Standard
3505,20482,10k-30k,Standard
3506,8748,< 10k,Standard
3507,25622,10k-30k,Gold
3508,73650,60k-100k,Gold
3509,11983,10k-30k,Gold
3510,15933,10k-30k,Gold
3511,40503,30k-60k,Gold
3512,33483,30k-60k,Gold
3513,55057,30k-60k,Standard
3514,15365,10k-30k,Gold
3515,28926,10k-30k,Gold
3516,83837,60k-100k,Standard
3517,15755,10k-30k,Platinum
3518,102113,> 100k,Platinum
3519,17202,10k-30k,Standard
3520,65812,60k-100k,Gold
3521,27971,10k-30k,Standard
3522,16294,10k-30k,Standard
3523,25646,10k-30k,Standard
3524,53180,30k-60k,Standard
3525,36141,30k-60k,Standard
3526,79453,60k-100k,Standard
3527,99212,60k-100k,Gold
3528,15865,10k-30k,Standard
3529,15072,10k-30k,Standard
3530,14568,10k-30k,Standard
3531,19352,10k-30k,Standard
3532,78664,60k-100k,Standard
3533,53758,30k-60k,Standard
3534,24797,10k-30k,Standard
3535,36034,30k-60k,Standard
3536,97053,60k-100k,Standard
3537,138082,> 100k,Platinum
3538,43545,30k-60k,Standard
3539,5644,< 10k,Gold
3540,44716,30k-60k,Standard
3541,69865,60k-100k,Standard
3542,42499,30k-60k,Standard
3543,60388,60k-100k,Platinum
3544,46627,30k-60k,Standard
3545,15302,10k-30k,Gold
3546,19528,10k-30k,Gold
3547,29004,10k-30k,Standard
3548,76556,60k-100k,Platinum
3549,21245,10k-30k,Standard
3550,49967,30k-60k,Standard
3551,44917,30k-60k,Standard
3552,110231,> 100k,Standard
3553,35271,30k-60k,Standard
3554,10632,10k-30k,Gold
3555,57114,30k-60k,Standard
3556,162208,> 100k,Gold
