id_fato,id_cliente,id_produto,id_tempo,valor_fatura,valor_pago,inadimplente,score_risco,prob_default_real
3832,3832,3832,9,30176,26699,0,821,0.2326
3833,3833,3833,15,90731,87484,0,850,0.1672
3834,3834,3834,7,29704,3077,1,682,0.2667
3835,3835,3835,7,52829,27498,0,834,0.2128
3836,3836,3836,8,50089,3463,1,678,0.1874
3837,3837,3837,19,14688,12010,0,850,0.1451
3838,3838,3838,18,47673,42876,0,850,0.1675
3839,3839,3839,17,4849,3627,0,820,0.2241
3840,3840,3840,18,46183,42902,0,825,0.1947
3841,3841,3841,19,17044,1114,1,579,0.2588
3842,3842,3842,21,31996,5382,1,612,0.204
3843,3843,3843,8,56482,29708,0,847,0.1446
3844,3844,3844,13,15659,10987,0,801,0.2829
3845,3845,3845,11,36072,35681,0,850,0.1763
3846,3846,3846,19,35161,991,1,669,0.1852
3847,3847,3847,7,31836,1072,1,731,0.1453
3848,3848,3848,5,13210,15694,0,850,0.2028
3849,3849,3849,5,82368,37662,0,846,0.211
3850,3850,3850,8,57020,28620,0,850,0.2277
3851,3851,3851,10,4942,3531,0,795,0.2561
3852,3852,3852,5,11367,8614,0,835,0.2186
3853,3853,3853,15,10958,3,1,675,0.1692
3854,3854,3854,23,8847,935,1,660,0.2302
3855,3855,3855,16,7824,930,1,635,0.2007
3856,3856,3856,10,64277,37804,0,850,0.2093
3857,3857,3857,24,14066,5877,0,850,0.2678
3858,3858,3858,8,120911,4116,1,618,0.2251
3859,3859,3859,19,63215,10497,1,652,0.2046
3860,3860,3860,4,34149,35290,0,850,0.2218
3861,3861,3861,14,15122,9503,0,812,0.2799
3862,3862,3862,8,10738,7124,0,848,0.2671
3863,3863,3863,21,10455,123,1,670,0.2185
3864,3864,3864,14,75584,88858,0,813,0.1841
3865,3865,3865,12,17381,19959,0,850,0.2015
3866,3866,3866,1,22531,19789,0,824,0.2056
3867,3867,3867,23,8935,4632,0,850,0.2089
3868,3868,3868,19,2349,1983,0,850,0.1306
3869,3869,3869,18,103531,85949,0,850,0.1964
3870,3870,3870,12,27486,30713,0,834,0.1516
3871,3871,3871,10,9838,5710,0,827,0.3173
3872,3872,3872,21,74031,35580,0,850,0.2029
3873,3873,3873,1,72056,219,1,675,0.249
3874,3874,3874,14,18095,9388,0,842,0.2336
3875,3875,3875,9,9705,8574,0,850,0.2133
3876,3876,3876,15,9563,9861,0,850,0.1435
3877,3877,3877,21,18889,11924,0,850,0.1502
3878,3878,3878,22,28334,12998,0,850,0.1751
3879,3879,3879,23,13571,1953,1,699,0.2732
3880,3880,3880,14,5313,4207,0,836,0.2429
3881,3881,3881,9,6432,25,1,680,0.2044
3882,3882,3882,11,58723,46674,0,831,0.1706
3883,3883,3883,5,29333,15577,0,818,0.2708
3884,3884,3884,12,2229,2510,0,836,0.2211
3885,3885,3885,16,13393,9295,0,766,0.2383
3886,3886,3886,20,9556,6814,0,832,0.2492
3887,3887,3887,3,34605,40510,0,825,0.2719
3888,3888,3888,5,13900,15033,0,850,0.2156
3889,3889,3889,19,36869,4988,1,650,0.2112
3890,3890,3890,5,15155,7038,0,850,0.1555
3891,3891,3891,24,25869,27273,0,850,0.2103
3892,3892,3892,18,36653,26015,0,838,0.2157
3893,3893,3893,4,2947,1439,0,810,0.2465
3894,3894,3894,24,9456,11269,0,850,0.2477
3895,3895,3895,15,4835,2199,0,850,0.2337
3896,3896,3896,5,13119,14821,0,850,0.1408
3897,3897,3897,8,35420,10642,0,812,0.2143
3898,3898,3898,16,13464,9345,0,841,0.189
3899,3899,3899,22,61334,20050,0,799,0.2118
3900,3900,3900,1,6156,530,1,670,0.1757
3901,3901,3901,5,8131,3360,0,847,0.2594
3902,3902,3902,18,42794,5949,1,640,0.1889
3903,3903,3903,16,37074,32183,0,850,0.2033
3904,3904,3904,23,5514,743,1,678,0.2244
3905,3905,3905,10,13614,13235,0,821,0.126
3906,3906,3906,4,25893,8524,0,850,0.2279
3907,3907,3907,18,13634,8856,0,850,0.1419
3908,3908,3908,17,12553,2422,1,622,0.2667
3909,3909,3909,21,3348,3935,0,850,0.198
3910,3910,3910,13,5013,4999,0,847,0.2134
3911,3911,3911,8,11744,11006,0,801,0.2677
3912,3912,3912,8,13258,540,1,659,0.226
3913,3913,3913,12,13356,14716,0,850,0.1791
3914,3914,3914,18,29420,9271,0,838,0.2145
3915,3915,3915,6,5520,2790,0,850,0.3231
3916,3916,3916,7,12735,11786,0,850,0.193
3917,3917,3917,17,22300,3794,1,708,0.218
3918,3918,3918,5,5737,4477,0,843,0.1676
3919,3919,3919,22,48246,32552,0,850,0.1472
3920,3920,3920,23,5101,2294,0,850,0.2215
3921,3921,3921,19,9568,4301,0,850,0.1149
3922,3922,3922,8,15284,1786,1,636,0.1805
3923,3923,3923,19,8624,6222,0,813,0.2817
3924,3924,3924,8,32216,33559,0,840,0.2691
3925,3925,3925,21,66591,8095,1,634,0.2697
3926,3926,3926,19,16237,1284,1,583,0.2738
3927,3927,3927,7,58905,24060,0,798,0.2143
3928,3928,3928,3,36062,19639,0,850,0.1618
3929,3929,3929,6,2139,777,0,825,0.2819
3930,3930,3930,8,32823,24913,0,850,0.178
3931,3931,3931,18,22860,8710,0,850,0.1918
3932,3932,3932,15,99580,101184,0,850,0.1135
3933,3933,3933,24,68005,22835,0,850,0.1782
3934,3934,3934,17,10562,7687,0,850,0.1582
3935,3935,3935,4,19305,13099,0,850,0.1799
3936,3936,3936,7,2425,1168,0,850,0.2057
3937,3937,3937,17,26100,21615,0,850,0.1715
3938,3938,3938,22,9829,6364,0,850,0.2352
3939,3939,3939,6,8784,4200,0,850,0.2333
3940,3940,3940,13,32017,1092,1,612,0.2106
3941,3941,3941,7,18710,16738,0,850,0.1677
3942,3942,3942,9,39418,2386,1,641,0.1905
3943,3943,3943,23,15563,11698,0,803,0.2392
3944,3944,3944,19,13655,7430,0,850,0.2478
3945,3945,3945,20,8928,1432,1,624,0.2026
3946,3946,3946,13,3670,3497,0,850,0.1572
3947,3947,3947,15,25389,21592,0,850,0.1974
3948,3948,3948,17,65307,24826,0,838,0.2134
3949,3949,3949,5,36513,41536,0,850,0.1906
3950,3950,3950,23,1398,600,0,793,0.2663
3951,3951,3951,19,2800,1975,0,840,0.1686
3952,3952,3952,6,8741,7979,0,850,0.2197
3953,3953,3953,12,4375,3260,0,850,0.1111
3954,3954,3954,15,20585,22524,0,850,0.1939
3955,3955,3955,15,3257,3425,0,850,0.2364
3956,3956,3956,3,27554,11623,0,850,0.239
3957,3957,3957,4,86029,73629,0,850,0.212
3958,3958,3958,5,15236,113,1,572,0.2432
3959,3959,3959,6,4354,4129,0,850,0.147
3960,3960,3960,6,18845,3680,1,629,0.1759
3961,3961,3961,17,59377,3772,1,643,0.2856
3962,3962,3962,8,25068,1380,1,639,0.1473
3963,3963,3963,19,25085,22261,0,836,0.2112
3964,3964,3964,20,12597,277,1,598,0.2081
3965,3965,3965,24,6792,4820,0,836,0.2389
3966,3966,3966,21,15273,6082,0,832,0.2221
3967,3967,3967,22,10709,8331,0,842,0.2078
3968,3968,3968,13,16401,7224,0,845,0.2463
3969,3969,3969,15,30751,27381,0,850,0.1337
3970,3970,3970,17,127767,106716,0,850,0.2028
3971,3971,3971,24,56684,31826,0,850,0.1884
3972,3972,3972,21,6391,3338,0,834,0.2298
3973,3973,3973,17,8130,5922,0,850,0.206
3974,3974,3974,23,3826,229,1,647,0.2146
3975,3975,3975,2,7604,7741,0,841,0.172
3976,3976,3976,22,2006,1150,0,850,0.1832
3977,3977,3977,3,3221,2135,0,850,0.1684
3978,3978,3978,22,40934,24927,0,850,0.1244
3979,3979,3979,9,48453,31722,0,784,0.2112
3980,3980,3980,6,20096,16285,0,850,0.2252
3981,3981,3981,1,15894,2996,1,659,0.168
3982,3982,3982,22,37144,23222,0,850,0.1549
3983,3983,3983,19,56482,47568,0,828,0.1185
3984,3984,3984,4,18932,58,1,667,0.2282
3985,3985,3985,13,11464,934,1,724,0.2094
3986,3986,3986,20,14353,10149,0,850,0.2763
3987,3987,3987,8,4649,1720,0,850,0.1699
3988,3988,3988,23,18367,14457,0,747,0.2063
3989,3989,3989,5,13641,12842,0,850,0.1166
3990,3990,3990,10,6264,3093,0,850,0.2177
3991,3991,3991,20,14614,44,1,642,0.2414
3992,3992,3992,19,29415,24349,0,825,0.2304
3993,3993,3993,12,42547,21859,0,850,0.2711
3994,3994,3994,1,12421,5547,0,846,0.2398
3995,3995,3995,9,1438,204,1,587,0.2986
3996,3996,3996,24,44610,10,1,648,0.2124
3997,3997,3997,16,2387,1254,0,823,0.2766
3998,3998,3998,17,16592,15180,0,789,0.2491
3999,3999,3999,18,11315,8952,0,850,0.1607
4000,4000,4000,14,5453,187,1,607,0.2235
4001,4001,4001,17,32983,35204,0,845,0.2366
4002,4002,4002,1,10111,10993,0,850,0.1892
4003,4003,4003,21,14797,11589,0,850,0.2175
4004,4004,4004,15,53473,19184,0,843,0.2164
4005,4005,4005,19,7135,1408,1,619,0.2349
4006,4006,4006,2,3603,4157,0,850,0.1678
4007,4007,4007,24,13099,5517,0,832,0.2413
4008,4008,4008,24,54245,57055,0,795,0.2398
4009,4009,4009,14,5493,4319,0,850,0.2071
4010,4010,4010,22,14323,2280,1,630,0.1967
4011,4011,4011,2,2478,409,1,694,0.1893
4012,4012,4012,15,8807,9998,0,850,0.2358
4013,4013,4013,1,41039,7053,1,619,0.2151
4014,4014,4014,22,14567,2218,1,664,0.2081
4015,4015,4015,1,85588,72471,0,804,0.1786
4016,4016,4016,12,51667,44691,0,843,0.2513
4017,4017,4017,22,43339,37268,0,829,0.1901
4018,4018,4018,15,9454,9076,0,816,0.2337
4019,4019,4019,18,25975,9362,0,811,0.2069
4020,4020,4020,15,25907,2845,1,626,0.2203
4021,4021,4021,7,9131,5063,0,807,0.189
4022,4022,4022,12,10666,1568,1,634,0.2694
4023,4023,4023,10,3934,765,1,649,0.2443
4024,4024,4024,2,7900,3592,0,850,0.1579
4025,4025,4025,2,9756,7677,0,783,0.2531
4026,4026,4026,6,17522,8179,0,792,0.2477
4027,4027,4027,20,12554,7782,0,832,0.2172
4028,4028,4028,6,14852,2164,1,612,0.249
4029,4029,4029,24,14875,16453,0,850,0.1244
4030,4030,4030,10,2469,2858,0,850,0.191
4031,4031,4031,3,20595,17140,0,846,0.2053
4032,4032,4032,16,48277,36264,0,842,0.2572
4033,4033,4033,5,37632,40041,0,816,0.2253
4034,4034,4034,5,19070,7088,0,850,0.2448
4035,4035,4035,10,16931,19988,0,850,0.2147
4036,4036,4036,23,9094,6512,0,850,0.1544
4037,4037,4037,13,15246,13846,0,850,0.199
4038,4038,4038,24,3660,3497,0,850,0.1942
4039,4039,4039,3,38661,33478,0,845,0.1864
4040,4040,4040,18,49864,7724,1,629,0.2364
4041,4041,4041,19,33031,18475,0,850,0.2082
4042,4042,4042,6,85719,66781,0,850,0.179
4043,4043,4043,20,32630,22425,0,807,0.2832
4044,4044,4044,1,37486,35001,0,850,0.2515
4045,4045,4045,10,43926,28798,0,818,0.2242
4046,4046,4046,10,10109,836,1,607,0.2523
4047,4047,4047,22,2277,1688,0,845,0.1636
4048,4048,4048,1,45761,35803,0,832,0.1332
4049,4049,4049,19,12945,9631,0,786,0.2739
4050,4050,4050,11,20222,17398,0,850,0.1736
4051,4051,4051,13,19909,477,1,691,0.2077
4052,4052,4052,17,75121,85914,0,850,0.1993
4053,4053,4053,20,21921,9163,0,793,0.2204
4054,4054,4054,18,13557,4230,0,850,0.2305
4055,4055,4055,4,11121,8558,0,817,0.2722
4056,4056,4056,15,4641,4586,0,850,0.1814
4057,4057,4057,2,19332,3187,1,736,0.1342
4058,4058,4058,6,7565,8824,0,804,0.1996
4059,4059,4059,22,25474,11821,0,850,0.1517
4060,4060,4060,23,10845,779,1,622,0.2432
4061,4061,4061,9,17695,18301,0,844,0.163
4062,4062,4062,11,18879,21160,0,850,0.1777
4063,4063,4063,20,7524,5836,0,850,0.2528
4064,4064,4064,16,1996,1251,0,846,0.2092
4065,4065,4065,8,28588,2770,1,638,0.2491
4066,4066,4066,17,32685,33087,0,850,0.2038
4067,4067,4067,23,14087,10195,0,850,0.1745
4068,4068,4068,23,16674,14773,0,850,0.2065
4069,4069,4069,4,19428,10699,0,850,0.2319
4070,4070,4070,7,9699,8276,0,850,0.1448
4071,4071,4071,11,18420,622,1,736,0.1635
4072,4072,4072,11,23587,7908,0,820,0.2407
4073,4073,4073,11,95348,3423,1,666,0.2585
4074,4074,4074,21,4133,572,1,646,0.1907
4075,4075,4075,21,21930,16047,0,826,0.2534
4076,4076,4076,15,6008,3334,0,839,0.2629
4077,4077,4077,5,9816,312,1,593,0.2332
4078,4078,4078,6,39714,185,1,681,0.2713
4079,4079,4079,23,16461,14567,0,850,0.2299
4080,4080,4080,5,41429,8005,1,629,0.2442
4081,4081,4081,9,95329,10256,1,581,0.2292
4082,4082,4082,11,20589,24312,0,850,0.2129
4083,4083,4083,23,2449,1333,0,843,0.1289
4084,4084,4084,3,31861,4944,1,698,0.2424
4085,4085,4085,20,8976,3539,0,850,0.1389
4086,4086,4086,4,17349,17602,0,850,0.2257
4087,4087,4087,23,26268,18276,0,850,0.1828
4088,4088,4088,15,50441,23976,0,839,0.2106
4089,4089,4089,18,5232,5277,0,837,0.1982
4090,4090,4090,5,6199,1898,0,794,0.2806
4091,4091,4091,11,70003,42871,0,850,0.2467
4092,4092,4092,11,3279,2768,0,828,0.1857
4093,4093,4093,4,11696,5940,0,838,0.1903
4094,4094,4094,16,5046,3023,0,811,0.2331
4095,4095,4095,11,2739,399,1,653,0.1461
4096,4096,4096,1,16998,18152,0,850,0.2229
4097,4097,4097,13,77527,52714,0,850,0.1861
4098,4098,4098,19,1637,9,1,646,0.2419
4099,4099,4099,6,18308,2172,1,676,0.2203
4100,4100,4100,20,21454,387,1,685,0.2158
4101,4101,4101,19,61754,31279,0,850,0.2364
4102,4102,4102,6,11229,8455,0,820,0.2477
4103,4103,4103,13,41963,46776,0,850,0.1346
4104,4104,4104,11,2969,1382,0,843,0.1566
4105,4105,4105,19,7849,31,1,558,0.2366
4106,4106,4106,7,27709,1492,1,685,0.2283
4107,4107,4107,12,22541,1734,1,602,0.2474
4108,4108,4108,16,31178,13674,0,850,0.1644
4109,4109,4109,1,26985,11868,0,814,0.1934
4110,4110,4110,15,27444,30017,0,800,0.259
4111,4111,4111,13,15949,14994,0,850,0.1468
4112,4112,4112,10,34708,20919,0,805,0.2642
4113,4113,4113,18,29275,3623,1,639,0.1596
4114,4114,4114,4,9107,783,1,628,0.2443
4115,4115,4115,22,13031,841,1,575,0.2087
4116,4116,4116,6,12798,9718,0,841,0.2024
4117,4117,4117,8,22457,13974,0,819,0.2737
4118,4118,4118,24,19067,2438,1,676,0.2764
4119,4119,4119,20,47579,47674,0,803,0.2787
4120,4120,4120,22,31729,28053,0,850,0.2503
4121,4121,4121,9,17205,3373,1,646,0.2111
4122,4122,4122,23,25329,7926,0,818,0.2206
4123,4123,4123,8,15371,15175,0,840,0.1485
4124,4124,4124,24,20098,14664,0,850,0.1792
4125,4125,4125,18,5923,2166,0,850,0.2077
4126,4126,4126,7,9720,1008,1,701,0.2295
4127,4127,4127,19,50944,44094,0,850,0.2131
4128,4128,4128,23,54012,42761,0,850,0.1168
4129,4129,4129,18,20507,10590,0,816,0.2123
4130,4130,4130,1,47547,20249,0,845,0.1237
4131,4131,4131,11,2284,2503,0,832,0.1983
4132,4132,4132,9,52247,22015,0,850,0.1762
4133,4133,4133,10,27580,2479,1,646,0.2291
4134,4134,4134,10,20818,17860,0,850,0.139
4135,4135,4135,1,11557,1363,1,627,0.1916
4136,4136,4136,17,75000,1343,1,628,0.2405
4137,4137,4137,12,2469,1827,0,850,0.2404
4138,4138,4138,12,93233,45695,0,850,0.1627
4139,4139,4139,19,18645,1710,1,583,0.2028
4140,4140,4140,17,35667,12968,0,850,0.2116
4141,4141,4141,7,19688,16287,0,850,0.1947
4142,4142,4142,23,3146,28,1,709,0.1608
4143,4143,4143,11,55687,51270,0,850,0.1676
4144,4144,4144,24,26477,22070,0,840,0.1742
4145,4145,4145,2,35675,17474,0,850,0.2629
4146,4146,4146,16,26099,338,1,587,0.2952
4147,4147,4147,23,17095,9,1,719,0.2539
4148,4148,4148,9,73686,68143,0,821,0.2116
4149,4149,4149,10,130630,65504,0,846,0.2202
4150,4150,4150,21,7703,4123,0,850,0.2285
4151,4151,4151,10,15805,17650,0,850,0.1898
4152,4152,4152,3,47652,34712,0,804,0.1714
4153,4153,4153,17,25641,20473,0,850,0.2124
4154,4154,4154,14,24685,9866,0,838,0.2087
4155,4155,4155,19,25417,16651,0,850,0.1525
4156,4156,4156,18,69884,9846,1,666,0.1827
4157,4157,4157,18,3526,3914,0,850,0.1687
4158,4158,4158,14,6445,658,1,627,0.2304
4159,4159,4159,3,13136,297,1,660,0.2401
4160,4160,4160,10,22900,26054,0,850,0.1825
4161,4161,4161,23,11610,12592,0,837,0.1859
4162,4162,4162,13,50186,8863,1,647,0.1659
4163,4163,4163,22,35798,39149,0,850,0.2216
4164,4164,4164,12,6565,4647,0,834,0.242
4165,4165,4165,9,31234,24142,0,827,0.2029
4166,4166,4166,10,20677,14093,0,850,0.187
4167,4167,4167,19,44428,42920,0,822,0.2418
4168,4168,4168,16,18749,15612,0,840,0.2186
4169,4169,4169,21,1948,28,1,607,0.2062
4170,4170,4170,3,15356,6494,0,837,0.2425
4171,4171,4171,12,25693,12155,0,838,0.2723
4172,4172,4172,8,10829,9783,0,850,0.1873
4173,4173,4173,15,26453,10550,0,837,0.2528
4174,4174,4174,11,35594,3012,1,634,0.217
4175,4175,4175,23,8955,9463,0,850,0.1964
4176,4176,4176,13,36817,697,1,683,0.1985
4177,4177,4177,6,13666,9366,0,850,0.1828
4178,4178,4178,13,12189,487,1,687,0.2091
4179,4179,4179,11,174367,182802,0,850,0.1254
4180,4180,4180,6,31501,3094,1,679,0.1925
4181,4181,4181,6,17587,11446,0,850,0.1755
4182,4182,4182,5,2465,1522,0,847,0.2079
4183,4183,4183,7,17620,840,1,593,0.2682
4184,4184,4184,23,21779,11508,0,793,0.2882
4185,4185,4185,23,43880,47113,0,831,0.2006
4186,4186,4186,19,44617,26162,0,799,0.2424
4187,4187,4187,11,15224,10725,0,792,0.1521
4188,4188,4188,6,39282,23096,0,850,0.2389
4189,4189,4189,9,9070,912,1,663,0.2328
4190,4190,4190,20,6327,1189,1,607,0.2389
4191,4191,4191,18,11631,9640,0,850,0.1709
4192,4192,4192,8,12819,7247,0,850,0.1722
4193,4193,4193,18,6110,2005,0,850,0.1918
4194,4194,4194,5,10111,11557,0,850,0.276
4195,4195,4195,6,73564,8790,1,626,0.2849
4196,4196,4196,2,12432,2102,1,588,0.2757
4197,4197,4197,22,33506,14386,0,805,0.1447
4198,4198,4198,24,2451,1289,0,826,0.2459
4199,4199,4199,4,130879,90532,0,850,0.2184
4200,4200,4200,19,20407,16448,0,850,0.1966
4201,4201,4201,4,6737,7199,0,850,0.1796
4202,4202,4202,16,8671,4867,0,850,0.2282
4203,4203,4203,1,16614,18019,0,850,0.2189
4204,4204,4204,16,30000,144,1,671,0.2489
4205,4205,4205,1,54413,37512,0,850,0.2064
4206,4206,4206,24,17982,1549,1,629,0.2112
4207,4207,4207,17,5296,5812,0,824,0.2206
4208,4208,4208,5,135083,14571,1,561,0.2774
4209,4209,4209,16,24534,26291,0,850,0.2466
4210,4210,4210,3,12978,4934,0,850,0.2572
4211,4211,4211,10,6422,7448,0,850,0.2292
4212,4212,4212,18,14369,10815,0,824,0.2532
4213,4213,4213,21,42861,51390,0,850,0.1518
4214,4214,4214,18,60561,51303,0,837,0.24
4215,4215,4215,17,7720,3133,0,850,0.2155
4216,4216,4216,11,22013,7810,0,850,0.195
4217,4217,4217,9,31980,15160,0,850,0.1064
4218,4218,4218,11,19157,13008,0,850,0.2265
4219,4219,4219,9,17550,17066,0,798,0.2279
4220,4220,4220,17,1971,592,0,850,0.2791
4221,4221,4221,20,13891,7384,0,850,0.2433
4222,4222,4222,5,55467,45971,0,850,0.2305
4223,4223,4223,12,7253,4120,0,850,0.1905
4224,4224,4224,18,3876,2407,0,850,0.1426
4225,4225,4225,16,21528,12285,0,850,0.2365
4226,4226,4226,9,21074,24400,0,850,0.1661
4227,4227,4227,8,18800,6753,0,848,0.1503
4228,4228,4228,6,52406,58524,0,838,0.1916
4229,4229,4229,17,16054,9486,0,850,0.205
4230,4230,4230,14,3073,1603,0,826,0.2671
4231,4231,4231,21,57708,7974,1,628,0.3166
4232,4232,4232,24,4137,2310,0,850,0.1398
4233,4233,4233,14,82609,9601,1,651,0.2006
4234,4234,4234,4,22453,17811,0,850,0.1611
4235,4235,4235,8,77143,56216,0,850,0.2626
4236,4236,4236,22,25044,29522,0,814,0.2801
4237,4237,4237,17,12659,6381,0,843,0.1352
4238,4238,4238,1,17002,19009,0,821,0.2292
4239,4239,4239,3,23885,19881,0,850,0.1339
4240,4240,4240,17,12631,12371,0,850,0.2196
4241,4241,4241,20,15705,12938,0,846,0.2763
4242,4242,4242,3,14041,12030,0,850,0.1858
4243,4243,4243,7,9183,4035,0,850,0.2416
4244,4244,4244,11,15221,1645,1,577,0.2372
4245,4245,4245,15,5149,3385,0,850,0.2147
4246,4246,4246,7,11780,7206,0,850,0.2426
4247,4247,4247,5,8279,7789,0,850,0.1845
4248,4248,4248,17,14025,13330,0,839,0.1096
4249,4249,4249,5,63623,51370,0,850,0.1839
4250,4250,4250,1,10975,7263,0,850,0.1895
4251,4251,4251,22,37506,34097,0,850,0.1456
4252,4252,4252,24,11222,10308,0,849,0.2279
4253,4253,4253,7,4376,4499,0,850,0.2632
4254,4254,4254,17,59027,60830,0,842,0.2429
4255,4255,4255,8,52241,18943,0,850,0.2552
4256,4256,4256,12,7014,4465,0,849,0.1808
4257,4257,4257,2,17649,2425,1,657,0.2477
4258,4258,4258,17,12369,2031,1,691,0.1666
4259,4259,4259,22,74658,1657,1,646,0.2264
4260,4260,4260,20,12736,9423,0,816,0.2701
4261,4261,4261,14,8526,6807,0,850,0.1532
4262,4262,4262,23,8263,80,1,608,0.2287
4263,4263,4263,3,20417,16512,0,850,0.1572
4264,4264,4264,19,25788,20537,0,850,0.1878
4265,4265,4265,14,26351,25797,0,850,0.2039
4266,4266,4266,8,22446,19544,0,836,0.1709
4267,4267,4267,7,35901,41628,0,841,0.2239
4268,4268,4268,5,34314,5992,1,678,0.2742
4269,4269,4269,3,10934,215,1,647,0.2293
4270,4270,4270,1,90509,88368,0,849,0.1573
4271,4271,4271,19,17682,9590,0,850,0.1819
4272,4272,4272,15,34113,3262,1,650,0.2548
4273,4273,4273,1,53610,6997,1,591,0.3045
4274,4274,4274,5,48947,27842,0,823,0.2963
4275,4275,4275,20,14094,13409,0,850,0.2442
4276,4276,4276,11,24878,28300,0,801,0.2692
4277,4277,4277,14,80012,45982,0,850,0.1983
4278,4278,4278,22,13210,15615,0,850,0.2532
4279,4279,4279,18,110230,55319,0,839,0.1754
4280,4280,4280,20,16171,6810,0,850,0.1733
4281,4281,4281,9,58097,21457,0,850,0.0992
4282,4282,4282,15,5239,2579,0,837,0.2916
4283,4283,4283,11,19823,12057,0,850,0.1441
4284,4284,4284,5,31333,30074,0,850,0.1817
4285,4285,4285,15,9958,488,1,680,0.2462
4286,4286,4286,24,22581,17083,0,850,0.1795
4287,4287,4287,2,88773,68077,0,830,0.2237
4288,4288,4288,12,1493,754,0,850,0.2129
4289,4289,4289,23,5856,1996,0,850,0.1337
4290,4290,4290,7,10997,5527,0,754,0.2157
4291,4291,4291,2,5151,2613,0,830,0.2194
4292,4292,4292,8,11555,1886,1,650,0.1923
4293,4293,4293,9,43645,22276,0,850,0.2309
4294,4294,4294,5,30566,18530,0,848,0.1908
4295,4295,4295,15,14677,5029,0,850,0.1745
4296,4296,4296,19,74258,63977,0,850,0.3131
4297,4297,4297,19,3764,50,1,641,0.2572
4298,4298,4298,13,24704,15081,0,850,0.1926
4299,4299,4299,13,3966,3698,0,850,0.2226
4300,4300,4300,6,15803,14442,0,850,0.2155
4301,4301,4301,1,23766,14143,0,850,0.204
4302,4302,4302,10,16018,15032,0,759,0.2884
4303,4303,4303,6,38331,6724,1,628,0.285
4304,4304,4304,3,14457,7225,0,850,0.1565
4305,4305,4305,13,34052,32276,0,821,0.2252
4306,4306,4306,19,7622,7280,0,784,0.2977
4307,4307,4307,10,32433,35001,0,850,0.2078
4308,4308,4308,13,39663,29780,0,850,0.1582
4309,4309,4309,7,38813,19761,0,805,0.1924
4310,4310,4310,15,13368,139,1,635,0.2356
4311,4311,4311,23,36465,7054,1,648,0.2284
4312,4312,4312,4,4593,5257,0,766,0.2941
4313,4313,4313,11,5603,3227,0,850,0.1722
4314,4314,4314,8,6129,645,1,651,0.2565
4315,4315,4315,2,29223,2345,1,682,0.2267
4316,4316,4316,1,61392,41336,0,850,0.2037
4317,4317,4317,1,3780,1321,0,805,0.2793
4318,4318,4318,16,11604,7758,0,850,0.1449
4319,4319,4319,18,25345,12231,0,850,0.2051
4320,4320,4320,11,12500,942,1,651,0.2328
4321,4321,4321,22,18263,10393,0,835,0.1891
4322,4322,4322,8,11326,5704,0,850,0.223
4323,4323,4323,19,8522,5776,0,833,0.1371
4324,4324,4324,12,73294,72056,0,850,0.2152
4325,4325,4325,6,23120,17543,0,788,0.2439
4326,4326,4326,24,12757,12645,0,850,0.181
4327,4327,4327,16,4149,350,1,632,0.26
4328,4328,4328,8,18513,5773,0,845,0.1565
4329,4329,4329,7,14790,16712,0,850,0.1273
4330,4330,4330,20,28768,3904,1,676,0.2299
4331,4331,4331,3,29806,23075,0,850,0.1579
4332,4332,4332,23,22261,16078,0,850,0.2543
4333,4333,4333,1,5852,4826,0,844,0.2376
4334,4334,4334,23,10008,10973,0,813,0.1783
4335,4335,4335,6,10006,10811,0,839,0.1699
4336,4336,4336,3,2245,2655,0,831,0.2118
4337,4337,4337,19,9392,7283,0,833,0.2739
4338,4338,4338,2,20606,23289,0,850,0.1684
4339,4339,4339,17,7969,5850,0,850,0.2779
4340,4340,4340,16,35297,11999,0,791,0.2449
4341,4341,4341,21,7898,3408,0,801,0.2035
4342,4342,4342,7,9132,87,1,640,0.1776
4343,4343,4343,23,27427,26135,0,850,0.1111
4344,4344,4344,6,14453,1864,1,696,0.1512
4345,4345,4345,11,13662,2003,1,637,0.2082
4346,4346,4346,15,2800,3315,0,850,0.1885
4347,4347,4347,22,12637,12726,0,850,0.2071
4348,4348,4348,11,8841,7203,0,776,0.3249
4349,4349,4349,7,11915,4236,0,850,0.2222
4350,4350,4350,15,29651,9285,0,828,0.2271
4351,4351,4351,16,16696,6590,0,850,0.2754
4352,4352,4352,8,10924,6493,0,850,0.1876
4353,4353,4353,5,18565,904,1,644,0.27
4354,4354,4354,17,36359,17369,0,850,0.2712
4355,4355,4355,23,7486,2590,0,850,0.2245
4356,4356,4356,2,23605,9011,0,850,0.1622
4357,4357,4357,21,19345,13234,0,850,0.21
4358,4358,4358,7,19234,19153,0,845,0.1973
4359,4359,4359,23,2379,17,1,614,0.2476
4360,4360,4360,21,19140,10755,0,819,0.2112
4361,4361,4361,6,98792,88625,0,850,0.162
4362,4362,4362,12,14091,2173,1,640,0.2471
4363,4363,4363,16,18376,21596,0,850,0.2274
4364,4364,4364,11,5869,437,1,708,0.1756
4365,4365,4365,22,21128,2178,1,683,0.2056
4366,4366,4366,17,47048,35352,0,850,0.1024
4367,4367,4367,10,27948,9025,0,825,0.1986
4368,4368,4368,23,2972,2009,0,820,0.1877
4369,4369,4369,16,25348,26509,0,837,0.2393
4370,4370,4370,16,10069,8567,0,850,0.1691
4371,4371,4371,15,38738,45419,0,840,0.2722
